SIMULATED EQUIVALENT  """OBSERVED VALUE"""  """OBSERVATION NAME"""
17  20  w21_03311994
18  20  w21_04281994
13  19  w21_05311994
-3  19  w21_06301994
-16  19  w21_07281994
-30  18  w21_08251994
-39  14  w21_09291994
-25  11  w21_10271994
-20  14  w21_11231994
-11  23  w21_12291994
0  26  w21_01261995
-1  26  w21_02231995
2  20  w21_03301995
14  26  w21_04271995
18  26  w21_05251995
19  26  w21_06291995
18  20  w21_07271995
19  26  w21_08311995
20  26  w21_09281995
20  26  w21_10261995
22  26  w21_11301995
23  26  w21_12281995
24  26  w21_01251996
24  26  w21_02291996
23  26  w21_03281996
21  26  w21_04251996
19  26  w21_05301996
21  19  w21_06271996
18  25  w21_07251996
17  19  w21_08281996
21  26  w21_09261996
22  25  w21_10311996
24  26  w21_11271996
24  26  w21_12261996
25  20  w21_01301997
26  26  w21_02271997
27  26  w21_03271997
27  26  w21_04241997
24  18  w21_05291997
23  21  w21_06261997
11  22  w21_07311997
5  21  w21_08281997
13  21  w21_09251997
19  21  w21_10301997
19  26  w21_11261997
17  21  w21_12311997
17  26  w21_01291998
20  22  w21_02261998
22  26  w21_03261998
24  26  w21_04301998
25  26  w21_05281998
26  26  w21_06251998
26  25  w21_07301998
25  25  w21_08271998
26  17  w21_09241998
26  25  w21_10291998
24  25  w21_11251998
14  25  w21_12311998
17  19  w21_01281999
19  19  w21_02251999
20  20  w21_03251999
22  20  w21_04291999
23  19  w21_05271999
23  25  w21_06241999
23  20  w21_07291999
24  25  w21_08261999
25  25  w21_09301999
26  25  w21_10281999
26  25  w21_11241999
23  25  w21_12301999
3  25  w21_01272000
-4  18  w21_02242000
3  16  w21_03302000
14  16  w21_04272000
20  25  w21_05252000
21  16  w21_06292000
22  25  w21_07272000
23  25  w21_08312000
24  25  w21_09282000
25  25  w21_10262000
24  24  w21_11302000
23  25  w21_12282000
19  25  w21_01252001
10  26  w21_02222001
7  18  w21_03292001
9  18  w21_04262001
11  19  w21_05312001
14  18  w21_06212001
18  21  w21_07262001
19  21  w21_08232001
21  22  w21_09272001
22  25  w21_10252001
22  25  w21_11292001
23  25  w21_12272001
23  18  w21_01312002
18  25  w21_02282002
14  19  w21_03282002
11  17  w21_04252002
10  18  w21_05302002
6  18  w21_06272002
1  18  w21_07252002
7  17  w21_08292002
11  18  w21_09262002
15  25  w21_10312002
19  15  w21_02272003
18  18  w21_03272003
18  18  w21_04242003
6  25  w21_05292003
1  18  w21_06262003
7  25  w21_07312003
11  18  w21_08282003
15  25  w21_09252003
19  18  w21_10302003
15  18  w21_04292004
5  17  w21_06242004
5  17  w21_07292004
10  17  w21_08262004
11  16  w21_09302004
6  25  w21_10282004
0  25  w21_11182004
9  25  w21_12232004
10  18  w21_01272005
17  26  w21_02242005
13  16  w21_03312005
10  18  w21_04282005
6  25  w21_06302005
8  17  w21_07282005
12  25  w21_08252005
17  17  w21_09292005
7  25  w21_10272005
-2  25  w21_11232005
1  25  w21_12222005
6  17  w21_01252006
6  18  w21_03292006
4  18  w21_04262006
-6  18  w21_06282006
4  17  w21_09272006
-8  18  w21_10252006
-13  25  w21_11292006
1  18  w21_12272006
15  17  w21_01252007
12  16  w21_02222007
3  25  w21_03292007
-3  24  w21_04262007
-13  17  w21_05312007
-25  17  w21_06282007
-9  13  w21_09272007
-12  13  w21_10252007
-11  12  w21_11292007
-9  21  w21_12272007
-2  25  w21_01312008
-3  25  w21_02212008
0  25  w21_03272008
-3  17  w21_04242008
-13  17  w21_05292008
-24  17  w21_06262008
-16  17  w21_07312008
-7  16  w21_08282008
0  14  w21_09252008
-14  15  w21_10302008
-17  25  w21_12182008
-2  16  w21_01292009
-1  16  w21_02262009
-4  16  w21_03262009
5  16  w21_04302009
8  16  w21_05282009
10  17  w21_06252009
5  16  w21_07302009
9  16  w21_08272009
6  16  w21_09242009
-9  14  w21_10292009
-8  16  w21_11252009
-3  25  w21_12312009
1  17  w21_01282010
11  16  w21_02252010
15  17  w21_03252010
14  25  w21_04292010
17  25  w21_05282010
19  25  w21_06242010
20  15  w21_07292010
21  16  w21_08262010
8  25  w21_09302010
2  25  w21_10282010
0  25  w21_11242010
-8  16  w21_12302010
-3  16  w21_01272011
8  15  w21_02242011
12  16  w21_03312011
13  15  w21_04282011
17  24  w21_05262011
20  15  w21_06302011
21  15  w21_07282011
22  16  w21_08252011
19  25  w21_09292011
10  25  w21_10272011
8  25  w21_11232011
14  25  w21_12152011
16  15  w21_01262012
12  15  w21_02232012
8  25  w21_03292012
7  16  w21_04262012
2  16  w21_05302012
2  16  w21_06282012
2  16  w21_07262012
1  16  w21_08302012
-2  17  w21_09272012
2  25  w21_10252012
-1  16  w21_11292012
3  16  w21_12272012
2  22  w21_01312013
10  22  w21_02282013
13  22  w21_03282013
15  22  w21_04252013
14  22  w21_05302013
16  22  w21_06272013
17  22  w21_07252013
17  21  w21_08292013
16  20  w21_09262013
-3  20  w21_10312013
-4  20  w21_11272013
3  20  w21_12262013
-1  19  w21_01302014
-2  18  w21_02272014
-5  21  w21_03272014
-2  21  w21_04242014
-5  21  w21_05292014
-12  21  w21_06262014
-14  20  w21_07312014
-15  19  w21_08282014
-9  18  w21_09252014
27  5  w22_11011990
27  5  w22_11291990
27  5  w22_12271990
27  5  w22_01311991
28  5  w22_02281991
28  22  w22_03281991
27  12  w22_05021991
27  11  w22_05301991
27  10  w22_06271991
27  8  w22_08011991
27  7  w22_08291991
27  5  w22_09261991
27  6  w22_10311991
27  7  w22_11271991
28  7  w22_01021992
28  15  w22_01301992
28  22  w22_02271992
27  5  w22_04021992
27  9  w22_04301992
27  11  w22_05281992
27  9  w22_07021992
27  6  w22_07301992
27  5  w22_08271992
27  5  w22_10011992
27  5  w22_10291992
27  5  w22_11251992
27  5  w22_12311992
27  22  w22_01281993
27  9  w22_02251993
27  22  w22_04011993
27  7  w22_04291993
27  5  w22_05271993
27  8  w22_07011993
27  8  w22_07291993
27  9  w22_08261993
27  7  w22_09301993
27  8  w22_10281993
27  9  w22_11241993
27  9  w22_12301993
28  20  w22_01271994
27  8  w22_02251994
28  9  w22_03311994
27  9  w22_04281994
27  9  w22_05311994
27  8  w22_06301994
27  9  w22_07281994
27  8  w22_08251994
27  5  w22_09291994
27  6  w22_10271994
27  15  w22_11231994
27  15  w22_12291994
27  9  w22_01261995
28  22  w22_02231995
27  6  w22_03301995
27  22  w22_04271995
27  22  w22_05251995
27  22  w22_06291995
27  9  w22_07271995
27  20  w22_08311995
27  22  w22_09281995
27  21  w22_10261995
27  22  w22_11301995
28  22  w22_12281995
28  22  w22_01251996
27  20  w22_02291996
27  20  w22_03281996
27  10  w22_04251996
27  22  w22_05301996
27  9  w22_06271996
27  20  w22_07251996
27  9  w22_08281996
27  22  w22_09261996
27  22  w22_10311996
28  23  w22_11271996
27  22  w22_12261996
28  22  w22_01301997
28  22  w22_02271997
28  22  w22_03271997
28  22  w22_04241997
28  22  w22_05291997
27  5  w22_06261997
27  4  w22_07311997
27  2  w22_08281997
27  2  w22_09251997
27  2  w22_10301997
27  22  w22_11261997
27  22  w22_12311997
27  9  w22_01291998
28  22  w22_03261998
27  22  w22_04301998
27  22  w22_05281998
27  22  w22_06251998
27  21  w22_07301998
27  7  w22_08271998
27  7  w22_09241998
27  22  w22_10291998
27  21  w22_11251998
27  21  w22_12311998
28  22  w22_02251999
28  22  w22_03251999
27  10  w22_04291999
27  8  w22_05271999
27  22  w22_06241999
27  7  w22_07291999
27  21  w22_08261999
27  7  w22_09301999
27  21  w22_10281999
27  21  w22_11241999
27  22  w22_12301999
27  22  w22_01272000
28  7  w22_02242000
27  7  w22_03302000
28  7  w22_04272000
27  21  w22_05252000
27  21  w22_06292000
27  21  w22_07272000
27  21  w22_08312000
27  21  w22_09282000
27  22  w22_10262000
28  22  w22_11302000
28  6  w22_12282000
27  22  w22_01252001
28  22  w22_02222001
27  22  w22_10252001
27  22  w22_11292001
28  19  w22_12272001
28  16  w22_01312002
28  22  w22_03282002
28  9  w22_04252002
27  9  w22_06272002
27  11  w22_07252002
27  10  w22_08292002
27  21  w22_09262002
27  21  w22_10312002
27  23  w22_12262002
27  15  w22_01302003
28  23  w22_02272003
27  8  w22_03272003
27  9  w22_04242003
27  8  w22_05292003
27  9  w22_06262003
27  8  w22_07312003
27  10  w22_08282003
27  22  w22_09252003
27  21  w22_10302003
27  21  w22_11262003
27  22  w22_12182003
28  22  w22_01292004
28  10  w22_02262004
28  9  w22_03252004
28  22  w22_04292004
27  9  w22_05272004
27  21  w22_06242004
27  17  w22_07292004
27  21  w22_09302004
27  21  w22_10282004
27  22  w22_11182004
28  22  w22_12232004
28  23  w22_01272005
28  22  w22_02242005
28  22  w22_03312005
28  10  w22_04282005
28  8  w22_05262005
27  22  w22_06302005
27  22  w22_07282005
27  9  w22_08252005
27  21  w22_09292005
27  22  w22_10272005
27  22  w22_11232005
27  22  w22_12222005
27  8  w22_01252006
27  6  w22_02222006
27  6  w22_03292006
27  23  w22_04262006
27  2  w22_05312006
27  7  w22_07262006
27  9  w22_08302006
27  9  w22_09272006
27  21  w22_11292006
27  10  w22_12272006
28  22  w22_01252007
28  4  w22_02222007
28  22  w22_03292007
27  3  w22_04262007
27  5  w22_05312007
27  7  w22_06282007
27  7  w22_07262007
27  8  w22_08302007
27  8  w22_09272007
27  7  w22_10252007
27  8  w22_11292007
27  7  w22_12272007
27  13  w22_01312008
28  9  w22_02212008
28  9  w22_03272008
27  6  w22_04242008
27  7  w22_05292008
27  22  w22_06262008
27  7  w22_07312008
27  5  w22_08282008
27  5  w22_09252008
27  20  w22_10302008
27  5  w22_11262008
27  22  w22_12182008
28  9  w22_01292009
28  23  w22_02262009
28  9  w22_03262009
28  9  w22_04302009
27  21  w22_05282009
27  7  w22_06252009
27  22  w22_08272009
27  21  w22_09242009
27  23  w22_10292009
27  22  w22_11252009
27  19  w22_12312009
27  23  w22_01282010
28  23  w22_02252010
28  23  w22_03252010
27  22  w22_04292010
27  22  w22_05282010
27  22  w22_06242010
27  22  w22_07292010
27  22  w22_08262010
27  22  w22_09302010
27  22  w22_10282010
27  22  w22_11242010
27  22  w22_12302010
27  22  w22_01272011
27  22  w22_02242011
28  23  w22_03312011
27  23  w22_04282011
27  23  w22_05262011
27  22  w22_06302011
27  22  w22_07282011
27  22  w22_08252011
27  22  w22_09292011
27  22  w22_10272011
27  22  w22_11232011
27  22  w22_12152011
28  22  w22_01262012
28  22  w22_02232012
27  22  w22_03292012
27  22  w22_04262012
27  22  w22_05302012
27  22  w22_06282012
27  22  w22_07262012
26  22  w22_08302012
26  22  w22_09272012
26  22  w22_10252012
27  21  w22_11292012
27  23  w22_12272012
21  25  w23_10251990
21  25  w23_11161990
20  25  w23_12201990
20  25  w23_01041991
20  25  w23_02051991
20  24  w23_03051991
20  25  w23_03201991
20  25  w23_03221991
20  27  w23_04021991
20  28  w23_04091991
20  29  w23_04181991
20  29  w23_05061991
20  29  w23_05161991
20  29  w23_05231991
20  29  w23_05301991
20  29  w23_06061991
19  29  w23_06201991
19  29  w23_07051991
19  28  w23_08061991
18  27  w23_09041991
18  26  w23_10021991
17  25  w23_11151991
17  25  w23_12091991
17  25  w23_12311991
17  25  w23_01061992
17  27  w23_02051992
17  29  w23_03021992
17  29  w23_03121992
18  29  w23_04021992
17  29  w23_05081992
16  29  w23_06091992
15  29  w23_07071992
14  28  w23_08101992
14  27  w23_09101992
14  26  w23_10191992
14  26  w23_11111992
14  25  w23_12021992
14  25  w23_12311992
14  25  w23_01041993
14  26  w23_01141993
15  28  w23_01251993
15  30  w23_03031993
16  30  w23_04021993
16  30  w23_05041993
16  30  w23_06091993
16  29  w23_06291993
16  29  w23_07011993
15  29  w23_08301993
14  29  w23_09291993
14  29  w23_11021993
14  29  w23_11291993
14  29  w23_01061994
14  29  w23_01201994
14  29  w23_02231994
13  29  w23_03231994
13  29  w23_04271994
13  29  w23_05281994
13  29  w23_06291994
14  28  w23_07271994
13  28  w23_08301994
13  27  w23_09281994
14  26  w23_10241994
14  26  w23_11291994
14  25  w23_12291994
14  28  w23_01251995
14  29  w23_02271995
13  30  w23_03161995
13  30  w23_03291995
14  30  w23_04261995
15  30  w23_05301995
16  30  w23_06301995
16  30  w23_07281995
16  29  w23_09051995
17  29  w23_10051995
17  29  w23_10311995
18  29  w23_11271995
18  29  w23_12261995
18  29  w23_02071996
19  30  w23_02281996
19  30  w23_04021996
19  29  w23_04291996
18  29  w23_07011996
18  29  w23_07251996
18  29  w23_08291996
19  29  w23_09271996
19  29  w23_11011996
20  29  w23_12031996
20  29  w23_12271996
20  30  w23_01311997
21  30  w23_02271997
21  30  w23_03281997
21  29  w23_04281997
21  29  w23_05291997
20  29  w23_07091997
20  29  w23_08051997
20  29  w23_08281997
20  29  w23_09301997
20  29  w23_10301997
21  29  w23_11241997
20  30  w23_12301997
20  30  w23_01291998
20  32  w23_02251998
20  31  w23_03301998
21  30  w23_05121998
21  30  w23_06011998
21  30  w23_07011998
21  30  w23_08051998
21  29  w23_08281998
21  29  w23_09281998
21  29  w23_10281998
21  29  w23_12021998
22  29  w23_12281998
21  29  w23_01291999
20  29  w23_02241999
19  29  w23_04021999
19  29  w23_04281999
19  29  w23_06011999
20  29  w23_07011999
20  29  w23_07271999
20  29  w23_08311999
21  29  w23_10081999
21  29  w23_10281999
21  29  w23_11301999
21  29  w23_01052000
20  29  w23_01282000
20  30  w23_02252000
20  29  w23_05032000
20  29  w23_06012000
21  29  w23_06282000
21  29  w23_07312000
21  29  w23_08292000
21  29  w23_10032000
22  29  w23_10312000
22  29  w23_11302000
22  29  w23_12202000
22  29  w23_02022001
22  29  w23_03012001
22  29  w23_04052001
21  29  w23_05012001
21  29  w23_05242001
21  29  w23_07092001
21  29  w23_07232001
21  29  w23_08302001
22  29  w23_09272001
22  29  w23_11082001
22  29  w23_11302001
22  29  w23_12202001
22  29  w23_01302002
22  29  w23_03042002
22  29  w23_03262002
21  29  w23_04262002
22  29  w23_05282002
22  29  w23_06252002
22  29  w23_07292002
22  29  w23_08282002
22  29  w23_10022002
22  28  w23_10282002
21  29  w23_12022002
21  29  w23_12302002
21  29  w23_01302003
21  29  w23_02242003
21  29  w23_03262003
21  29  w23_04292003
21  29  w23_05272003
21  29  w23_06262003
21  29  w23_07292003
21  29  w23_08282003
21  29  w23_09262003
22  29  w23_10252003
22  29  w23_11262003
22  29  w23_12222003
22  29  w23_01262004
22  29  w23_02232004
22  29  w23_04012004
22  29  w23_04302004
22  29  w23_05272004
22  29  w23_06292004
22  29  w23_08032004
22  29  w23_08302004
22  29  w23_09292004
22  28  w23_10272004
22  28  w23_12012004
22  28  w23_12282004
22  29  w23_02092005
22  30  w23_02222005
22  30  w23_03302005
22  29  w23_05022005
22  29  w23_05262005
22  29  w23_06302005
22  29  w23_07282005
22  29  w23_08312005
22  29  w23_09282005
22  29  w23_10282005
22  29  w23_12062005
22  29  w23_01062006
22  29  w23_02012006
22  29  w23_03022006
22  23  w23_03272006
22  30  w23_04262006
22  28  w23_05252006
22  29  w23_07062006
22  28  w23_08102006
22  29  w23_10042006
22  29  w23_11012006
22  29  w23_11292006
21  29  w23_12212006
22  29  w23_02052007
22  29  w23_02272007
22  29  w23_03272007
21  27  w23_06292007
21  25  w23_11022007
21  26  w23_12202007
21  26  w23_01102008
21  29  w23_02012008
21  30  w23_02292008
21  29  w23_03212008
21  30  w23_05302008
20  30  w23_07022008
20  30  w23_07302008
20  29  w23_09042008
20  28  w23_10022008
20  27  w23_10292008
20  30  w23_12032008
20  31  w23_01082009
20  31  w23_01302009
20  31  w23_02252009
20  31  w23_03302009
20  31  w23_05012009
19  31  w23_06012009
19  30  w23_06242009
18  30  w23_08052009
18  30  w23_09012009
18  30  w23_09302009
18  31  w23_10162009
19  31  w23_11042009
19  31  w23_01052010
19  32  w23_01292010
19  32  w23_03042010
20  31  w23_03302010
20  31  w23_04292010
20  31  w23_06042010
20  31  w23_06302010
20  31  w23_07302010
21  30  w23_08312010
21  30  w23_10012010
21  30  w23_10282010
40  30  w24_10251990
39  33  w24_11261990
40  34  w24_12191990
40  34  w24_01041991
40  35  w24_02081991
40  35  w24_03051991
40  36  w24_03201991
40  36  w24_03221991
39  37  w24_03251991
39  37  w24_04021991
39  37  w24_04091991
39  37  w24_04181991
38  37  w24_05061991
37  36  w24_06061991
36  36  w24_07051991
34  35  w24_08081991
34  34  w24_09041991
32  33  w24_10311991
32  33  w24_11151991
32  33  w24_12091991
31  35  w24_01061992
31  36  w24_02051992
31  37  w24_03021992
31  37  w24_04021992
31  37  w24_05081992
31  36  w24_06091992
31  36  w24_07071992
30  35  w24_08101992
30  34  w24_09101992
31  35  w24_10191992
32  36  w24_11121992
32  36  w24_12021992
33  37  w24_12311992
33  38  w24_01251993
34  38  w24_03031993
35  37  w24_04021993
36  37  w24_05041993
37  37  w24_06091993
37  37  w24_06291993
38  37  w24_08301993
39  37  w24_09291993
39  37  w24_11021993
40  37  w24_11291993
40  37  w24_01061994
40  37  w24_01201994
41  37  w24_02231994
41  37  w24_03231994
41  37  w24_04271994
41  37  w24_05281994
42  36  w24_06291994
41  36  w24_07271994
41  36  w24_08301994
41  36  w24_09281994
41  36  w24_10241994
42  37  w24_11291994
41  37  w24_12291994
39  36  w24_02271995
39  37  w24_03161995
39  38  w24_03291995
39  37  w24_04261995
39  37  w24_05301995
38  37  w24_06301995
38  37  w24_07311995
39  37  w24_09051995
39  37  w24_10051995
40  37  w24_10311995
40  37  w24_11271995
41  37  w24_12261995
41  37  w24_02071996
41  37  w24_02261996
41  37  w24_03291996
41  37  w24_04291996
41  37  w24_05291996
41  37  w24_07011996
41  37  w24_07251996
41  36  w24_08291996
41  36  w24_09271996
41  36  w24_11011996
42  36  w24_12031996
42  37  w24_12271996
40  38  w24_01311997
39  36  w24_02271997
39  36  w24_03281997
40  37  w24_04281997
41  36  w24_05291997
41  36  w24_07091997
41  36  w24_08021997
41  36  w24_08271997
42  36  w24_09301997
42  36  w24_10301997
42  36  w24_11241997
42  37  w24_12301997
42  38  w24_01251998
42  37  w24_01291998
41  38  w24_02261998
40  37  w24_03311998
39  36  w24_05121998
39  36  w24_06011998
39  36  w24_07011998
38  36  w24_08041998
39  36  w24_08281998
39  36  w24_09281998
40  36  w24_10281998
40  36  w24_12021998
39  36  w24_12281998
38  36  w24_01291999
37  36  w24_02241999
37  36  w24_04021999
38  36  w24_04301999
38  36  w24_06011999
39  36  w24_07011999
39  36  w24_07271999
39  36  w24_08311999
40  36  w24_10081999
40  36  w24_10281999
40  36  w24_11301999
40  36  w24_01052000
41  37  w24_01312000
41  37  w24_02252000
41  36  w24_04032000
41  36  w24_04252000
41  36  w24_05312000
41  36  w24_06282000
41  36  w24_07312000
41  36  w24_08292000
41  36  w24_10032000
41  36  w24_10312000
41  36  w24_11302000
41  36  w24_12202000
42  36  w24_02022001
42  37  w24_02282001
42  36  w24_04052001
42  36  w24_05012001
42  36  w24_05242001
42  36  w24_07092001
42  36  w24_07232001
42  36  w24_08302001
42  36  w24_09272001
42  36  w24_11082001
42  36  w24_11302001
42  36  w24_12202001
42  36  w24_01302002
42  36  w24_03042002
42  36  w24_03262002
42  36  w24_04262002
42  36  w24_05282002
42  36  w24_06252002
42  36  w24_07292002
42  36  w24_08282002
42  36  w24_10022002
42  36  w24_11072002
42  36  w24_12022002
42  37  w24_12302002
42  36  w24_01302003
42  36  w24_02242003
42  36  w24_03262003
42  36  w24_04292003
42  36  w24_05272003
42  36  w24_06262003
42  36  w24_07292003
42  36  w24_08282003
42  36  w24_09262003
42  36  w24_10252003
42  36  w24_11262003
42  36  w24_12222003
42  36  w24_01262004
42  37  w24_02232004
42  36  w24_04012004
42  36  w24_04302004
42  36  w24_05272004
42  36  w24_06292004
42  36  w24_08032004
42  36  w24_08302004
42  36  w24_09292004
42  36  w24_10272004
42  36  w24_12012004
42  36  w24_12282004
