Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
RR,  2011,    11,     0,    20,  23.56, 20.01, 17.54,  1.10,     28, -0.20484
RR,  2011,    12,     0,    20,   9.07,  2.03, 18.42,  0.92,     31, -0.72896
RR,  2011,     1,   200,   500, 303.24,150.52,278.60, 70.55,      5, 0.80184
RR,  2011,     1,    20,   200,  87.90, 20.78,101.61, 36.64,     23, 0.94915
RR,  2011,     2,   200,   500, 559.76,294.86,370.29,101.37,      7, 0.64272
RR,  2011,     2,    20,   200,  78.30, 19.96, 56.00,  6.78,     15, 0.85366
RR,  2011,     3,   200,   500, 251.15,172.96,293.86, 74.36,     14, 0.71691
RR,  2011,     3,    20,   200, 151.60, 18.67,178.00,  9.38,      5, 0.91899
RR,  2011,     4,   200,   500, 226.89, 33.79,315.93, 87.47,     14, 0.71496
RR,  2011,     4,    20,   200, 136.91, 15.72,149.46, 26.83,     13, 0.97514
RR,  2011,     5,    20,   200,  79.00, 16.90, 83.58, 10.54,     31, 0.7408
RR,  2011,     6,   200,   500,  47.21,  2.13,258.00, 60.83,      3, -0.12561
RR,  2011,     6,    20,   200,  56.48, 40.60, 87.00, 33.15,     27, 0.91929
RR,  2011,     7,    20,   200,  10.35,  4.69, 36.61,  6.86,     31, 0.92438
RR,  2011,     8,    20,   200,   5.40,  0.06, 22.67,  1.58,      9, 0.63097
RR,  2011,     8,     0,    20,   5.11,  0.16, 14.57,  2.09,     23, 0.69121
RR,  2011,     9,     0,    20,   4.83,  0.13, 14.63,  1.73,     30, -0.085564
RR,  2012,    10,     0,    20,   4.17,  0.83,  4.35,  0.51,     31, -0.31366
RR,  2012,    11,     0,    20,   7.44,  2.97,  4.60,  0.69,     29, 0.33635
RR,  2012,    12,   200,   500, 231.74,119.93,340.56, 71.67,      9, -0.71798
RR,  2012,    12,    20,   200, 167.10,141.70, 69.04, 35.46,     19, 0.75702
RR,  2012,     1,    20,   200,  58.61, 90.62, 43.00, 25.68,     21, 0.52226
RR,  2012,     1,     0,    20,   6.30,  0.19, 19.47,  0.51,     19, -0.22292
RR,  2012,     2,    20,   200,  29.88, 13.32, 28.62,  3.04,     29, 0.70939
RR,  2012,     3,    20,   200,  83.83, 87.09, 64.15, 41.78,     31, 0.75631
RR,  2012,     4,    20,   200, 135.57, 28.46, 97.85, 33.89,     30, 0.29831
RR,  2012,     5,    20,   200,  46.56, 18.15, 32.62, 10.36,     31, 0.97477
RR,  2012,     6,     0,    20,  12.11,  4.50, 12.44,  3.25,     29, 0.87292
RR,  2012,     7,     0,    20,   4.90,  0.28,  6.80,  1.18,     31, 0.69937
RR,  2012,     8,     0,    20,   4.51,  0.13,  6.08,  0.65,     31, 0.57701
RR,  2012,     9,     0,    20,   3.83,  0.34,  5.39,  0.51,     30, 0.74275
RR,  2013,    10,     0,    20,   1.76,  0.91,  2.34,  0.46,     31, 0.4576
RR,  2013,    11,     0,    20,   3.87,  2.04,  2.58,  0.11,     30, -0.042363
RR,  2013,    12,     0,    20,   6.51,  1.64,  2.83,  0.14,     31, 0.14979
RR,  2013,     1,   200,   500, 205.25, 78.93,216.00, 12.52,      4, 0.45709
RR,  2013,     1,    20,   200, 154.25, 47.38,128.90, 35.47,     27, 0.48777
RR,  2013,     2,    20,   200,  93.41,  8.95, 56.31, 11.05,     28, 0.63123
RR,  2013,     3,    20,   200,  61.49, 14.60, 38.05,  5.88,     31, 0.71742
RR,  2013,     4,    20,   200,  37.25, 11.22, 29.33, 12.41,     28, 0.70723
RR,  2013,     4,     0,    20,  18.22,  1.51, 18.83,  1.04,      3, 0.97158
RR,  2013,     5,     0,    20,   8.49,  3.38, 10.93,  3.63,     31, 0.98586
RR,  2013,     6,     0,    20,   4.29,  0.29,  5.71,  0.58,     30, 0.41929
RR,  2013,     7,     0,    20,   2.96,  0.21,  3.55,  0.89,     31, 0.412
RR,  2013,     8,     0,    20,   2.36,  0.49,  3.01,  0.17,     31, -0.061894
RR,  2013,     9,     0,    20,   1.47,  0.35,  3.04,  0.24,     30, 0.040272
RR,  2014,    10,     0,    20,   0.52,  0.47,  1.23,  0.53,     31, -0.14615
RR,  2014,    11,     0,    20,  10.83, 10.20,  2.38,  0.48,     30, -0.057335
RR,  2014,    12,   200,   500, 471.68,405.63,282.40, 79.50,      5, -0.084196
RR,  2014,    12,    20,   200, 165.34, 92.76, 97.45, 43.70,     15, 0.84138
RR,  2014,    12,     0,    20,  91.90, 50.19,  5.10,  1.72,     10, 0.72509
RR,  2014,     1,     0,    20,   3.37,  0.43,  2.38,  0.12,     31, -0.0009737
RR,  2014,     2,     0,    20,  26.26, 44.16,  3.66,  3.06,     28, 0.91704
RR,  2014,     3,    20,   200, 113.32,156.34, 45.14, 33.31,     18, 0.98344
RR,  2014,     3,     0,    20,  15.87,  3.88, 17.35,  1.17,     11, 0.34179
RR,  2014,     4,    20,   200,  69.36, 28.83, 33.09,  9.70,     14, 0.58875
RR,  2014,     4,     0,    20,  20.41,  3.17, 16.43,  1.64,     16, 0.6262
RR,  2014,     5,     0,    20,  10.83,  5.37,  9.94,  3.88,     31, 0.97174
RR,  2014,     6,     0,    20,   4.35,  0.38,  3.47,  1.10,     30, 0.015849
RR,  2014,     7,     0,    20,   3.70,  0.12,  3.30,  1.15,     31, 0.22867
RR,  2014,     8,     0,    20,   3.74,  0.13,  1.43,  0.60,     31, -0.54515
RR,  2014,     9,     0,    20,   2.65,  0.50,  0.84,  0.32,     30, 0.17065
RR,  2015,     1,    20,   200,  59.21, 22.81, 31.50,  7.05,     31, 0.98207
RR,  2015,     2,   200,   500, 351.99,121.55,315.75, 96.91,      4, -0.84808
RR,  2015,     2,    20,   200,  84.79, 42.16, 71.19, 44.69,     23, 0.60357
RR,  2015,     3,    20,   200,  67.10, 24.03, 37.28,  8.69,     31, 0.76308
RR,  2015,     4,    20,   200,  68.03, 43.48, 23.90,  4.57,     14, 0.44673
RR,  2015,     4,     0,    20,  40.16, 10.62, 17.05,  1.40,     16, 0.64641
RR,  2015,     5,    20,   200,  19.73,  4.97, 23.25,  2.07,     13, -0.31796
RR,  2015,     5,     0,    20,  19.15,  6.18, 16.76,  2.44,     18, 0.51196
RR,  2015,     6,     0,    20,   4.72,  2.25,  7.39,  2.33,     30, 0.95437
RR,  2015,     7,     0,    20,   7.75, 30.61,  6.81,  1.75,     31, 0.21918
RR,  2015,     8,     0,    20,   1.90,  0.23,  4.93,  2.76,     31, -0.1432
RR,  2015,     9,     0,    20,  53.68,290.12,  1.16,  0.47,     30, -0.12651
SH,  1992,    10,     0,    20,   2.57,  1.76,  5.04,  0.17,     31, -0.73085
SH,  1992,    11,     0,    20,   4.62,  1.75,  4.09,  0.11,     30, 0.71335
SH,  1992,    12,    20,   200, 315.93,267.40,119.67, 47.96,      3, 0.65422
SH,  1992,    12,     0,    20,  46.85, 43.34,  5.52,  1.70,     28, 0.23019
SH,  1992,     1,    20,   200, 124.79, 54.12, 36.00, 11.82,     17, 0.77764
SH,  1992,     1,     0,    20,  98.67, 90.28, 15.47,  2.92,     15, -0.58492
SH,  1992,     2,    20,   200, 277.18,122.77,132.67, 28.40,      6, 0.92354
SH,  1992,     2,     0,    20,  52.79,  2.17, 15.00,  1.41,      9, -0.025041
SH,  1992,     3,   200,   500, 245.50, 13.58,294.00, 60.56,      3, -0.99596
SH,  1992,     3,    20,   200, 249.01, 60.19,121.29, 25.14,     28, 0.69771
SH,  1992,     4,    20,   200,  99.69, 35.45, 45.28, 18.02,     29, 0.98908
SH,  1992,     4,     0,    20,  49.27,  3.90, 19.67,  0.58,      3, -0.22633
SH,  1992,     5,    20,   200,  40.64,  1.26, 20.00,  0.00,      6, 
SH,  1992,     5,     0,    20,  24.28, 11.19, 14.77,  3.42,     31, 0.97072
SH,  1992,     6,     0,    20,   5.94,  2.49,  6.86,  1.12,     30, 0.8102
SH,  1992,     7,     0,    20,   2.02,  0.19,  5.11,  0.18,     31, 0.71704
SH,  1992,     8,     0,    20,   1.84,  0.14,  5.05,  0.09,     31, 0.33072
SH,  1992,     9,     0,    20,   2.13,  0.10,  5.02,  0.05,     30, -0.65586
SH,  1993,    10,     0,    20,   3.77,  0.13,  5.89,  0.07,     31, 0.30898
SH,  1993,    11,     0,    20,  18.07, 26.02,  5.98,  0.11,     30, 0.11024
SH,  1993,    12,     0,    20,  36.86, 27.04,  6.04,  0.24,     31, 0.128
SH,  1993,     1,    20,   200, 426.30, 64.50,148.00, 35.51,      3, 0.95247
SH,  1993,     4,    20,   200, 105.11,  6.84, 72.38,  5.01,      8, 0.94472
SH,  1993,     5,    20,   200,  53.14, 19.51, 40.03, 13.52,     31, 0.97172
SH,  1993,     6,    20,   200,  24.11,  9.83, 30.93, 12.14,     27, 0.38159
SH,  1993,     6,     0,    20,   8.03,  0.50, 17.75,  2.06,      4, 0.89793
SH,  1993,     7,     0,    20,   3.90,  1.14, 10.23,  2.76,     31, 0.93208
SH,  1993,     8,     0,    20,   2.77,  0.29,  6.03,  0.17,     31, -0.77436
SH,  1993,     9,     0,    20,   3.36,  0.25,  5.89,  0.07,     30, 0.097032
SH,  1994,    10,     0,    20,   6.98,  5.85,  4.03,  0.06,     31, 0.1646
SH,  1994,    11,     0,    20,  18.99, 14.50,  3.63,  0.11,     30, -0.22478
SH,  1994,    12,     0,    20,  20.19,  6.31,  3.59,  0.06,     31, 0.29856
SH,  1994,     1,    20,   200,  72.46, 11.52, 28.80,  6.72,      5, -0.58248
SH,  1994,     1,     0,    20,  17.89, 27.36,  7.39,  3.86,     27, 0.96689
SH,  1994,     2,    20,   200,  89.29, 37.93, 69.20, 37.12,     10, -0.77224
SH,  1994,     2,     0,    20,  49.77, 25.34, 12.17,  1.17,      6, 0.96423
SH,  1994,     3,    20,   200,  74.03, 24.30, 33.00, 13.34,     28, 0.94406
SH,  1994,     3,     0,    20,  54.60,  4.98, 16.50,  2.52,      4, 0.93365
SH,  1994,     4,     0,    20,  50.92, 37.39, 12.90,  1.18,     30, -0.070425
SH,  1994,     5,     0,    20,  55.21, 20.07, 12.94,  2.08,     31, 0.20187
SH,  1994,     6,     0,    20,  12.37,  6.39,  5.99,  2.58,     30, 0.95019
SH,  1994,     7,     0,    20,   2.70,  0.42,  3.68,  0.27,     31, -0.21776
SH,  1994,     8,     0,    20,   2.46,  0.19,  3.95,  0.14,     31, -0.27125
SH,  1994,     9,     0,    20,   2.82,  0.67,  3.98,  0.10,     30, 0.026752
SH,  1995,    10,     0,    20,   3.36,  0.39,  8.75,  0.19,     31, -0.51107
SH,  1995,    11,     0,    20,   3.84,  0.18,  8.97,  0.17,     30, -0.55231
SH,  1995,    12,    20,   200, 114.84,108.50, 31.45, 11.55,     20, 0.5086
SH,  1995,    12,     0,    20,   3.70,  0.02,  9.12,  0.09,     11, -0.27047
SH,  1995,     1,     0,    20,  25.47,  5.43,  3.77,  0.12,      3, -0.73418
SH,  1995,     4,   200,   500, 298.52, 83.92,302.53, 83.91,     17, 0.83187
SH,  1995,     4,    20,   200, 211.88, 12.49,157.77, 21.93,     13, 0.095748
SH,  1995,     5,    20,   200, 166.98, 32.49,135.52, 31.32,     29, 0.67552
SH,  1995,     6,    20,   200,  73.55, 27.54, 66.57, 15.26,     30, 0.42108
SH,  1995,     7,    20,   200,  24.15,  6.28, 30.14,  7.66,     14, 0.98688
SH,  1995,     7,     0,    20,  12.32,  3.15, 16.53,  2.37,     19, 0.76134
SH,  1995,     8,     0,    20,   4.04,  0.78,  8.90,  1.13,     31, 0.81497
SH,  1995,     9,     0,    20,   3.08,  0.13,  8.41,  0.48,     30, -0.75218
SH,  1996,    10,     0,    20,   3.60,  4.13,  7.38,  0.60,     31, -0.826
SH,  1996,    11,    20,   200, 105.83, 56.01, 28.08,  7.57,     12, -0.053217
SH,  1996,    11,     0,    20,  22.21, 28.43,  7.76,  4.36,     19, 0.94273
SH,  1996,    12,    20,   200,  27.07,  6.06, 24.71,  4.57,      7, -0.54299
SH,  1996,    12,     0,    20,  30.55,  2.32, 19.00,  1.00,      3, 0.98549
SH,  1996,     1,    20,   200,  71.98, 38.40, 92.86, 53.84,     21, 0.55008
SH,  1996,     1,     0,    20,  23.24,  9.43, 18.00,  1.05,     10, 0.92383
SH,  1996,     4,    20,   200, 145.08, 81.45,116.50, 28.71,     28, 0.79686
SH,  1996,     5,    20,   200,  81.47, 84.11, 67.58, 27.15,     31, 0.46833
SH,  1996,     6,    20,   200,  27.17,  6.09, 34.17,  9.19,     12, 0.9416
SH,  1996,     6,     0,    20,  10.52,  5.08, 17.21,  1.27,     19, 0.48685
SH,  1996,     7,     0,    20,   2.21,  0.74, 13.75,  2.37,     31, 0.070113
SH,  1996,     8,     0,    20,   2.36,  0.28,  8.49,  0.83,     31, -0.71665
SH,  1996,     9,     0,    20,   2.56,  0.08,  8.42,  0.88,     30, -0.20711
SH,  1997,    10,     0,    20,   3.50,  2.71,  4.45,  0.57,     31, -0.023741
SH,  1997,    11,    20,   200, 177.62, 98.85, 38.00, 13.42,      5, -0.9261
SH,  1997,    11,     0,    20,  32.91, 33.85,  6.20,  1.72,     25, 0.46521
SH,  1997,    12,    20,   200, 171.82, 84.65, 71.68, 43.15,     31, 0.71801
SH,  1997,     2,    20,   200, 185.37, 13.52,139.11, 13.36,      9, 0.81566
SH,  1997,     3,    20,   200,  98.83, 28.53, 80.94, 20.44,     31, 0.99436
SH,  1997,     4,    20,   200,  34.49, 13.45, 40.20,  6.63,     30, 0.97659
SH,  1997,     5,    20,   200,   9.14,  4.44, 24.80,  3.38,     20, 0.96796
SH,  1997,     5,     0,    20,   2.20,  0.99, 17.21,  1.93,     14, 0.67404
SH,  1997,     6,     0,    20,   1.28,  0.31, 10.39,  2.99,     30, 0.79101
SH,  1997,     7,     0,    20,   0.50,  0.14,  6.10,  0.23,     31, 0.57591
SH,  1997,     8,     0,    20,   0.46,  0.12,  6.14,  0.05,     31, 0.13752
SH,  1997,     9,     0,    20,   0.59,  0.15,  6.21,  0.14,     30, 0.10741
SH,  1998,    10,     0,    20,   7.07,  1.86, 17.16,  1.00,     31, 0.054718
SH,  1998,    11,    20,   200,  28.21, 41.61, 23.53,  6.47,     15, 0.48055
SH,  1998,    11,     0,    20,  15.42,  8.84, 18.89,  0.76,     18, 0.5849
SH,  1998,    12,    20,   200,  42.43, 23.71, 37.06, 17.49,     31, 0.7239
SH,  1998,     1,    20,   200,  94.15,  3.95, 43.33, 14.29,      3, -0.8847
SH,  1998,     5,   200,   500, 226.36, 19.26,226.50, 14.79,     12, -0.59725
SH,  1998,     5,    20,   200, 203.34, 51.38,164.74, 18.42,     19, 0.75241
SH,  1998,     6,    20,   200,  87.23, 35.83,106.07, 20.22,     30, 0.98772
SH,  1998,     7,    20,   200,  17.50,  9.79, 50.87, 13.83,     31, 0.99149
SH,  1998,     8,    20,   200,   4.27,  0.43, 24.17,  4.06,     18, 0.95086
SH,  1998,     8,     0,    20,   3.93,  0.10, 17.56,  2.22,     16, -0.2913
SH,  1998,     9,     0,    20,   4.09,  0.76, 14.03,  2.41,     30, 0.62747
SH,  1999,    10,     0,    20,   3.50,  0.33,  6.46,  0.25,     31, -0.1859
SH,  1999,    11,     0,    20,  11.07,  7.22,  8.28,  0.86,     30, -0.23128
SH,  1999,    12,     0,    20,   7.72,  1.20,  8.68,  0.30,     31, 0.4839
SH,  1999,     1,    20,   200,  28.42, 21.98, 59.32, 52.14,     31, 0.80839
SH,  1999,     2,   200,   500, 210.74, 97.00,295.67, 74.10,      3, -0.96872
SH,  1999,     2,    20,   200, 147.19, 52.40,136.35, 30.57,     23, 0.053511
SH,  1999,     3,   200,   500, 173.48, 32.04,295.75, 85.87,      4, -0.80446
SH,  1999,     3,    20,   200, 156.76, 45.60,111.89, 31.00,     27, 0.80645
SH,  1999,     4,   200,   500, 231.88, 65.56,282.80, 50.72,      5, -0.90997
SH,  1999,     4,    20,   200, 141.77, 28.29,145.40, 27.38,     25, 0.86338
SH,  1999,     5,    20,   200,  56.49, 20.60, 61.68, 15.94,     31, 0.98303
SH,  1999,     6,    20,   200,  19.89,  6.02, 31.69,  8.09,     26, 0.89559
SH,  1999,     6,     0,    20,   8.88,  1.13, 17.80,  1.64,      5, 0.9697
SH,  1999,     7,     0,    20,   4.72,  0.98, 10.68,  2.60,     31, 0.90529
SH,  1999,     8,     0,    20,   3.80,  0.16,  6.59,  0.64,     31, -0.45288
SH,  1999,     9,     0,    20,   3.61,  0.18,  7.07,  0.40,     30, 0.72339
SH,  2000,    10,     0,    20,  17.49, 20.13, 12.03,  3.08,     29, 0.67508
SH,  2000,    11,     0,    20,  24.71, 20.53, 15.13,  1.11,     30, 0.70481
SH,  2000,    12,     0,    20,   8.60,  0.50, 14.97,  0.80,     31, 0.44624
SH,  2000,     1,    20,   200, 194.77,145.61,110.00, 66.61,      6, 0.71165
SH,  2000,     1,     0,    20,  19.75, 28.72, 10.90,  3.27,     20, 0.90179
SH,  2000,     2,   200,   500, 287.34,175.00,395.25, 79.73,      8, 0.71621
SH,  2000,     2,    20,   200,  80.26, 14.80,110.40, 14.95,     10, 0.65954
SH,  2000,     3,   200,   500, 400.73,195.23,345.11, 92.55,     18, 0.67171
SH,  2000,     3,    20,   200, 182.18, 20.51,155.70, 19.66,     10, 0.96705
SH,  2000,     4,    20,   200, 171.69,121.22,100.55, 17.77,     29, 0.60167
SH,  2000,     5,    20,   200,  63.92, 17.45, 52.26,  9.95,     31, 0.9177
SH,  2000,     6,    20,   200,  23.60,  7.34, 29.41,  6.28,     27, 0.87237
SH,  2000,     6,     0,    20,  11.01,  0.75, 17.50,  2.08,      4, 0.99214
SH,  2000,     7,     0,    20,   7.09,  1.17, 15.74,  1.37,     31, 0.73183
SH,  2000,     8,     0,    20,   5.83,  0.04,  9.86,  1.15,     31, 0.16277
SH,  2000,     9,     0,    20,   6.12,  0.16,  8.91,  0.35,     30, 0.12015
SH,  2001,    10,     0,    20,   6.45,  0.48,  6.89,  0.55,     31, 0.14869
SH,  2001,    11,    20,   200, 124.17,137.27, 24.00,  1.15,      4, -0.62454
SH,  2001,    11,     0,    20,  25.66, 33.28,  9.47,  2.58,     26, 0.88574
SH,  2001,    12,   200,   500, 103.44, 20.26,295.29, 68.14,      7, -0.060512
SH,  2001,    12,    20,   200, 126.51, 64.19, 80.29, 39.79,     24, 0.70951
SH,  2001,     1,    20,   200, 145.94,144.45, 86.73, 44.07,     22, 0.48693
SH,  2001,     1,     0,    20,  12.98, 16.46, 15.67,  2.00,      9, 0.43568
SH,  2001,     2,   200,   500, 291.26,152.61,257.45, 34.41,     11, 0.64178
SH,  2001,     2,    20,   200, 195.49,106.10, 94.82, 47.04,     17, 0.21827
SH,  2001,     3,   200,   500, 350.20, 54.28,285.50, 87.35,      8, 0.30068
SH,  2001,     3,    20,   200, 203.13, 81.58,135.89, 33.49,     18, 0.8294
SH,  2001,     4,    20,   200, 186.76, 66.73, 85.57, 16.80,     30, -0.091899
SH,  2001,     5,    20,   200,  65.51, 28.74, 42.16, 11.85,     31, 0.99816
SH,  2001,     6,    20,   200,  19.76,  3.82, 22.80,  1.90,     15, 0.97326
SH,  2001,     6,     0,    20,  10.11,  2.42, 17.59,  1.23,     17, 0.85618
SH,  2001,     7,     0,    20,   6.33,  0.11, 11.87,  2.69,     31, 0.45074
SH,  2001,     8,     0,    20,   6.14,  0.06,  7.41,  0.27,     31, 0.27676
SH,  2001,     9,     0,    20,   6.23,  0.11,  7.51,  0.25,     30, 0.21527
SH,  2002,    10,     0,    20,   5.26,  0.15,  6.02,  0.36,     31, 0.88976
SH,  2002,    11,    20,   200,  82.39,133.19, 43.78, 33.91,     18, 0.85843
SH,  2002,    11,     0,    20,  11.87,  7.68, 12.59,  6.28,     13, 0.97875
SH,  2002,    12,   200,   500, 517.46,405.95,361.92, 84.90,     12, 0.22943
SH,  2002,    12,    20,   200, 180.37,149.50,127.80, 65.03,      5, 0.87352
SH,  2002,    12,     0,    20,  16.81,  4.85, 17.00,  0.60,     12, 0.60346
SH,  2002,     1,   200,   500, 171.14, 45.12,270.40, 50.66,      5, -0.16364
SH,  2002,     1,    20,   200, 114.08, 33.63, 84.54, 37.16,     26, 0.9685
SH,  2002,     2,    20,   200, 101.84, 34.68, 59.61, 14.08,     28, 0.19218
SH,  2002,     3,    20,   200,  80.11, 10.29, 74.45, 22.57,     31, 0.23315
SH,  2002,     4,    20,   200,  42.21, 11.30, 50.83, 11.85,     30, 0.96858
SH,  2002,     5,    20,   200,  25.38,  7.62, 30.55,  4.96,     31, 0.64416
SH,  2002,     6,    20,   200,  12.17,  1.19, 21.83,  1.17,      6, 0.87579
SH,  2002,     6,     0,    20,   7.52,  1.29, 16.92,  1.58,     25, 0.82697
SH,  2002,     7,     0,    20,   6.11,  0.11,  9.36,  1.82,     31, 0.61633
SH,  2002,     8,     0,    20,   5.13,  0.30,  6.33,  0.51,     31, 0.73999
SH,  2002,     9,     0,    20,   5.04,  0.07,  5.94,  0.22,     30, 0.46762
SH,  2003,    10,     0,    20,   6.10,  0.15,  7.78,  0.74,     31, 0.16759
SH,  2003,    11,     0,    20,  10.74,  2.14,  8.01,  0.42,     30, -0.18616
SH,  2003,    12,    20,   200,  53.01, 19.75, 22.00,  1.73,      3, 0.54412
SH,  2003,    12,     0,    20,  36.79, 22.30, 11.82,  3.22,     27, 0.56502
SH,  2003,     1,   200,   500, 767.14,506.13,279.89, 65.16,      9, -0.16636
SH,  2003,     1,    20,   200, 215.12, 30.32,132.68, 34.39,     22, 0.9299
SH,  2003,     2,    20,   200, 134.71, 21.64, 72.71,  8.50,     28, -0.1776
SH,  2003,     3,    20,   200, 140.99, 68.13, 78.33, 33.46,     30, 0.93465
SH,  2003,     4,    20,   200, 180.76, 88.59,101.14, 36.47,     28, 0.70454
SH,  2003,     5,    20,   200, 131.96, 55.69,100.81, 31.08,     31, 0.76074
SH,  2003,     6,    20,   200,  28.54, 12.41, 39.83,  7.81,     30, 0.94739
SH,  2003,     7,    20,   200,   7.31,  1.85, 22.25,  1.41,     20, 0.61066
SH,  2003,     7,     0,    20,   5.35,  0.26, 16.31,  2.29,     13, 0.20141
SH,  2003,     8,     0,    20,   6.09,  0.05, 11.89,  1.32,     31, 0.42036
SH,  2003,     9,     0,    20,   6.09,  0.07,  9.74,  0.72,     30, -0.55481
SH,  2004,    10,     0,    20,  39.64, 65.88,  8.68,  3.46,     31, 0.49511
SH,  2004,    11,     0,    20,  22.25,  7.91, 17.30,  0.92,     30, -0.35113
SH,  2004,    12,    20,   200,  39.52, 28.28, 29.43,  5.74,     21, 0.25332
SH,  2004,    12,     0,    20,  11.91,  0.34, 17.50,  0.55,      6, -0.69796
SH,  2004,     1,   200,   500, 627.27,663.85,266.00, 67.82,      3, -0.26094
SH,  2004,     1,    20,   200, 174.11, 48.85, 51.86, 30.60,     28, 0.8618
SH,  2004,     2,   200,   500, 780.74,436.03,310.00, 97.21,      4, -0.32252
SH,  2004,     2,    20,   200, 288.74,224.45, 91.14, 41.94,     21, 0.70729
SH,  2004,     3,   200,   500, 506.66,117.84,272.80, 58.76,      5, 0.98224
SH,  2004,     3,    20,   200, 184.17, 62.64,102.19, 37.46,     26, 0.98601
SH,  2004,     4,    20,   200,  79.99, 21.84, 39.63,  9.35,     30, 0.99559
SH,  2004,     5,    20,   200,  24.37,  9.14, 22.00,  1.20,     30, 0.36172
SH,  2004,     5,     0,    20,  12.59,  1.05, 19.80,  0.45,      5, 0.60999
SH,  2004,     6,     0,    20,   8.08,  1.34, 13.54,  2.44,     30, 0.94487
SH,  2004,     7,     0,    20,   6.22,  0.17,  7.26,  0.78,     31, 0.76111
SH,  2004,     8,     0,    20,   5.20,  0.37,  5.66,  0.29,     31, 0.37053
SH,  2004,     9,     0,    20,   4.14,  0.27,  6.23,  0.53,     30, -0.086746
SH,  2005,    10,     0,    20,   6.43,  0.11,  9.67,  0.50,     31, -0.23477
SH,  2005,    11,     0,    20,   7.82,  1.84,  9.19,  0.50,     30, -0.22626
SH,  2005,    12,    20,   200,  99.75,144.16, 57.00, 29.80,     13, -0.36604
SH,  2005,    12,     0,    20,  56.77, 63.61, 11.53,  2.45,     17, 0.4582
SH,  2005,     1,   200,   500, 458.60,263.92,304.36, 92.28,     14, 0.67383
SH,  2005,     1,    20,   200, 253.15, 69.75,177.00, 17.15,      8, 0.59964
SH,  2005,     2,   200,   500, 284.20, 34.33,415.75, 76.05,      4, 0.17806
SH,  2005,     2,    20,   200, 271.53,116.74,146.53, 23.28,     15, 0.73154
SH,  2005,     3,   200,   500, 316.87, 84.73,323.00, 91.81,     21, 0.65658
SH,  2005,     3,    20,   200, 200.56,  5.55,187.67,  5.69,      3, 0.95746
SH,  2005,     4,   200,   500, 340.61, 76.20,269.86, 44.20,     14, 0.77608
SH,  2005,     4,    20,   200, 200.62, 46.43,157.50, 19.63,     16, 0.93622
SH,  2005,     5,    20,   200, 122.96, 35.88, 96.65, 21.06,     31, 0.95594
SH,  2005,     6,    20,   200,  37.33, 12.19, 47.53,  8.84,     30, 0.95347
SH,  2005,     7,    20,   200,  10.60,  3.37, 24.45,  3.83,     22, 0.98392
SH,  2005,     7,     0,    20,   6.88,  0.20, 18.60,  1.30,     15, 0.58718
SH,  2005,     8,     0,    20,   6.40,  0.08, 15.55,  3.11,     31, 0.49931
SH,  2005,     9,     0,    20,   6.37,  0.06, 11.06,  1.57,     30, -0.66151
SH,  2006,    10,     0,    20,   6.83,  0.27,  8.27,  0.75,     31, -0.88671
SH,  2006,    11,     0,    20,  11.10,  6.41,  9.22,  1.13,     30, -0.1566
SH,  2006,    12,     0,    20,  40.97, 28.27, 10.72,  2.50,     29, 0.53949
SH,  2006,     1,   200,   500, 300.29, 80.09,321.67,116.98,      3, 0.95106
SH,  2006,     1,    20,   200, 177.49, 33.37,117.12, 27.85,     25, 0.39217
SH,  2006,     2,    20,   200, 107.92, 20.15, 54.04,  9.32,     26, 0.6524
SH,  2006,     3,   200,   500, 389.76,152.25,358.07, 49.76,     29, -0.11344
SH,  2006,     4,   200,   500, 352.09, 65.52,352.31, 80.07,     13, 0.61515
SH,  2006,     5,   200,   500, 219.15, 23.89,215.00,  9.54,      3, 0.98096
SH,  2006,     5,    20,   200, 141.29, 35.74,130.79, 32.11,     28, 0.45126
SH,  2006,     6,    20,   200,  48.65, 21.73, 53.80, 14.97,     30, 0.98667
SH,  2006,     7,    20,   200,  13.21,  3.54, 26.47,  3.97,     17, 0.91696
SH,  2006,     7,     0,    20,   6.89,  0.73, 16.81,  1.60,     16, 0.83162
SH,  2006,     8,     0,    20,   6.43,  0.06, 13.81,  1.90,     31, 0.00012788
SH,  2006,     9,     0,    20,   6.36,  0.05, 10.47,  1.20,     30, 0.12427
SH,  2007,    10,     0,    20,   8.48,  1.28,  3.70,  0.26,     31, 0.072453
SH,  2007,    11,     0,    20,   6.54,  0.43,  3.60,  0.19,     30, -0.62374
SH,  2007,    12,     0,    20,  16.85,  9.11,  4.33,  0.92,     31, 0.39336
SH,  2007,     1,    20,   200,  31.98, 14.24, 21.50,  2.00,      8, 0.66404
SH,  2007,     1,     0,    20,  26.42, 21.18, 17.50,  2.45,     26, -0.90497
SH,  2007,     2,    20,   200,  57.10, 38.09, 61.65, 40.18,     17, 0.80012
SH,  2007,     2,     0,    20,  17.72,  1.83, 17.10,  0.88,     10, -0.20673
SH,  2007,     3,    20,   200,  78.18, 43.21, 46.58, 28.96,     31, 0.80045
SH,  2007,     4,    20,   200,  49.60, 13.52, 20.90,  1.10,     10, 0.17505
SH,  2007,     4,     0,    20,  43.59,  6.41, 18.08,  1.26,     25, 0.46792
