"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.03593215942E+01   2.16299991608E+01  w3_04021993 
   1.02390527725E+01   2.17299995422E+01  w3_05041993 
   1.01139163971E+01   1.47200002670E+01  w3_06091993 
   1.00541906357E+01   1.44300003052E+01  w3_06291993 
   9.98272991180E+00   1.42100000381E+01  w3_07301993 
   9.91763687134E+00   1.37299995422E+01  w3_08301993 
   9.80716514587E+00   1.20100002289E+01  w3_10141993 
   9.77011394501E+00   1.30600004196E+01  w3_11021993 
   9.73081016541E+00   1.35299997330E+01  w3_11291993 
   9.64726257324E+00   1.29799995422E+01  w3_01071994 
   9.58889675140E+00   1.42600002289E+01  w3_01201994 
   9.79481315613E+00   1.55699996948E+01  w3_03231994 
   9.98268032074E+00   1.41599998474E+01  w3_04271994 
   1.03097705841E+01   1.38800001144E+01  w3_05281994 
   1.05080881119E+01   1.34099998474E+01  w3_07011994 
   1.05860414505E+01   1.32100000381E+01  w3_07281994 
   1.06582984924E+01   1.31400003433E+01  w3_09011994 
   1.06928625107E+01   1.30000000000E+01  w3_09291994 
